date,MMM,ABT,ABBV,ACN,ATVI,ADBE,AMD,AAP,A,AKAM,ALK,ALB,ALXN,ALGN,ALL,GOOGL,GOOG,MO,AMZN,AAL,AXP,AIG,AMT,AMP,AMGN,APH,ADI,ANTM,APA,AAPL,AMAT,ANET,T,ADSK,ADP,AZO,BKR,BAC,BK,BBY,BIIB,BLK,BA,BKNG,BMY,AVGO,CPB,COF,KMX,CCL,CARR,CAT,CBOE,CF,SCHW,CVX,CMG,CI,CSCO,C,CFG,CLX,KO,CL,CMCSA,COP,STZ,GLW,COST,CSX,CVS,DHR,DRI,DE,DAL,DXCM,FANG,DFS,DG,DLTR,D,DPZ,DOW,DD,EMN,EBAY,EA,EOG,EL,ETSY,ES,RE,EXPE,XOM,FB,FAST,FDX,FE,FLT,FLIR,F,FOX,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GILD,GS,HAL,HAS,HCA,HPE,HLT,HD,HON,HPQ,HUM,INFO,ILMN,INCY,IR,INTC,IBM,IP,ISRG,J,JNJ,JPM,K,KEY,KEYS,KMB,KMI,KHC,KR,LB,LH,LRCX,LVS,LEN,LLY,LYV,LMT,L,LOW,MRO,MPC,MAR,MA,MCD,MCK,MDT,MRK,MGM,MU,MSFT,TAP,MNST,MCO,MS,NFLX,NWL,NEM,NEE,NKE,NOC,NCLH,NRG,NVDA,ORLY,OXY,ORCL,PYPL,PEP,PFE,PM,PSX,PPG,PG,PWR,QCOM,DGX,RL,RTX,O,REGN,ROP,ROST,RCL,CRM,SLB,STX,NOW,SPG,SNA,LUV,SBUX,SYF,SYY,TMUS,TTWO,TGT,TEL,TER,TXN,TMO,TIF,TJX,TT,TDG,TWTR,TSN,ULTA,UAA,UA,UAL,UNH,UPS,URI,VAR,VZ,VRTX,VIAC,VTRS,V,WMT,WBA,DIS,WM,WAT,WFC,WELL,WDC,WYNN,XEL,XLNX,YUM
2020-08-25,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,57,84,26,30,0,0,0,0,0,0,0,0,0,28,0,0,37,0,0,0,0,0,0,95,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,49,0,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,41,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,0,0,0,83,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,0,0,0,0,0,0,85,0,0,0,0
2020-08-26,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,28,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,52,0,20,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,49,0,0,0,90,53,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,84,0,0,0,0,0,0,19,0,0,0,0,42,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,90,0,65,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,0,100,84,0,0,0,40,0,28,0,0,98,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,56,0,90,37,0,0,0,0,0,0,94,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,72,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,83,52,0,0,0,0,0,0,33,0,0,0,0,0,0,0,95,0,90,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,35,0,21,0,0,0,0,0,0,0,0,0
2020-08-28,0,0,0,0,0,0,28,97,44,0,0,0,0,0,0,0,29,0,18,0,0,0,0,0,0,0,0,0,0,29,0,0,38,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,86,0,0,0,0,0,0,0,0,0,0,0,33,0,0,85,94,0,34,0,0,0,0,0,0,0,0,0,0,0,93,0,21,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,91,0,0,0,0,70,0,0,0,0,0,0,47,36,0,22,0,0,0,0,0,0,0,0,0
2020-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,0,37,0,95,0,0,43,0,28,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,32,0,0,82,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,0,0,0,0,0,0,0,0,70,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,95,0,53,0,0,0
2020-09-01,0,0,81,0,0,0,43,0,28,0,0,0,0,0,0,0,28,0,17,0,0,0,0,84,0,0,0,0,0,54,0,0,36,0,0,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,81,0,0,0,0,0,50,0,84,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,83,0,80,50,0,28,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,89,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,49,42,0,69,30,97,0,0,0,0,0,96,0,0,64,0,0,60,86,0,0,0,0,0,0,0,0,20,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,82,0,0,0,0,0,51,0,0,0,0,46,31,0,0,81,0,0,33,0,50,100,0,86,0,0,49,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,41,0,0,0,0,0,0,0,65,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,90,0,0,21,0,0,0,0,0,0,0,0,0
2020-09-03,0,0,0,0,0,0,61,0,28,0,0,0,0,0,0,0,56,0,26,0,0,0,0,84,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,84,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,49,0,0,0,0,0,0,70,0,0,0,0,40,0,0,0,0,0,92,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,91,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,81,0,52,50,0,0,42,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,90,0,0,0,90,34,0,0,0,0,0,0,83,0,0,0,0
2020-09-04,49,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,29,0,27,0,0,0,0,0,0,0,0,0,0,57,0,0,75,0,0,0,0,0,0,0,0,0,0,100,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,47,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,93,0,0,0,0,90,0,67,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,0,0,0,0,0,0,30,0,32,0,0,0,0,0,0,56,32,0,40,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,28,0,25,29,0,0,0,0,0,0,0,0,0,54,0,0,36,84,0,0,0,0,0,0,0,0,20,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,61,0,0,79,0,0,48,0,97,0,0,0,84,0,0,0,0,0,0,52,59,0,0,0,0,0,45,0,0,0,0,0,0,0,0,79,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,52,0,50,0,0,0,32,0,0,0,0,0,41,0,0,0,88,0,0,0,0,0,42,0,0,0,0,0,0,0,0,64,0,0,43,0,0,0,0,63,0,0,0,0,0,0,0,0,26,0,0,0,0,33,0,0,46,0,88,0,0,0,44,35,0,21,0,0,0,0,0,0,0,0,0
2020-09-09,0,0,0,0,0,0,52,0,28,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,48,0,0,52,20,0,0,0,0,0,46,0,0,0,0,0,0,46,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,30,0,0,0,0,75,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,40,0,0,0,51,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,0,0,0,0,45,34,0,0,91,0,0,0,0,0,0,0,0
2020-09-10,0,0,0,0,47,0,26,0,28,0,0,0,0,0,46,0,28,0,28,30,0,0,0,0,0,0,0,0,0,54,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,100,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,30,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,34,0,0,0,51,91,47,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,0,0,0,99,0,0,27,0,29,0,0,0,0,0,0,0,29,0,36,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,64,0,0,0,0,0,33,0,0,0,0,0,0,0,50,73,0,0,0,0,0,0,0,49,0,0,0,0,0,62,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,35,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,54,0,0,0,0,0,34,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,0,0,0,0,0,36,95,0,0,0,93,0,0,0,0,0,0
2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,0,0,0,0,0,0,45,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,100,0,0,0,81,0,100,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,0,0,81,0,0,48,26,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,0,0,36,0,0,0,0,47,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,20,0,0,0,0,0,45,0,0,0,0,0,0,45,0,80,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,91,0,40,0,0,91,0,0,0,0,64,0,0,99,37,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,44,34,0,21,0,0,0,0,0,0,0,0,0
2020-09-15,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,82,26,0,0,0,0,0,0,0,0,0,0,81,0,0,54,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,63,85,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,100,0,0,0,0,48,0,0,0,0,52,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,92,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,51,0,92,51,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,44,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,51,0,0,0,0,45,0,0,0,92,0,0,0,0,0,0,0,0
2020-09-16,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,0,0,72,0,0,36,0,0,0,0,48,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,46,0,93,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,93,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,45,34,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,0,0,0,0,0,0,0,0,28,0,0,0,0,0,47,0,28,0,0,0,0,0,0,0,0,100,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,41,0,81,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,48,69,0,0,0,52,20,0,0,0,0,0,46,0,93,0,0,0,0,47,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,99,94,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,65,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,0,0,0,0,0,0,0,21,0,100,0,0,0,0,0,0,0
2020-09-18,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,29,0,18,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,92,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,33,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,90,0,0,0,0,100,0,0,0,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,35,32,0,0,0,97,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,52,59,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
